study_hours,sleep_hours,practice_tests,exam_score
9.874009574405838,7.0778778566784935,0,100.0
7.780403667330475,7.51434586894433,5,100.0
4.386336269778242,7.8338426584220695,0,77.60070314829798
1.7515064502880189,7.049744084868937,5,73.96551455552333
7.994322243346931,6.491524292025282,2,100.0
6.025638247622245,6.8535417206036415,3,92.11158148042647
4.817998083222786,7.606714953436155,3,89.9500568544431
9.157189465852625,6.711829239916489,0,100.0
2.000777340755362,5.091161179090511,1,63.9417193138287
5.433625938617732,7.7928460865209335,4,92.00316779097484
1.1021828029067717,7.068580253094684,4,70.64088153596406
5.217945777947136,7.0295401573317395,0,77.78047312367619
1.5067294811365362,5.647025457193152,5,75.12816747241455
2.0693612464126474,6.976656410697972,1,64.88191637720978
2.057736220993944,6.181593216962476,2,67.23331327184573
6.842892719044572,6.953698931124476,5,99.26857033424902
7.71440391338881,5.319779090923972,5,100.0
6.250318885874437,6.973535913809108,0,85.72893063689654
9.659552936270877,7.998241177312,0,96.2398828946259
4.373835215713337,5.144636116581668,4,84.93716899617067
3.571408776536747,7.931522552663952,0,73.5829882947213
8.817392153705143,6.2207238821686115,0,94.23343268659455
3.0123625466750736,7.612260351011777,0,76.37222020820853
9.669002854965502,7.34715645217482,4,100.0
1.109390272208347,6.701048782960004,2,61.659841468507544
9.728909440368751,7.21534762775398,2,100.0
1.388439207555185,7.635546683904044,0,65.9467836336472
9.02028802328264,6.212420964953099,4,100.0
5.749309981776698,5.981099484689716,2,87.7930749891049
9.936683165073703,7.002780156690754,5,100.0
1.6641690826185898,7.423537825823775,2,62.910473487970634
5.984688559611887,7.286855404329847,2,89.93654481616792
9.72372282057189,7.393440946575904,4,100.0
5.707880597531339,6.306749944438799,5,100.0
6.664587743217362,7.453502648525065,4,100.0
7.261738200861554,5.360627166111826,0,86.13711245018135
5.090869582909959,6.633467293882548,3,87.45090827934186
6.648022720756571,5.017275981494365,2,92.34482231165377
6.258828807307902,5.9737574897008106,3,91.68790502620517
9.110422094418901,6.099384604614194,4,100.0
1.409017423073121,6.188518074827766,4,70.59501668625853
3.528668706330073,7.086401620069586,4,86.63823520325758
9.553703356689029,6.165674303811038,3,100.0
9.012374055018247,6.346080867867592,4,100.0
5.100910775071417,5.712632392622982,0,77.50443655893754
6.581193380213831,6.119755374888021,4,95.46625023005875
3.496430646830194,5.681808881789454,1,71.26392279640193
2.6930904375138516,5.219587771305331,3,70.91471476485637
5.173285644459839,6.810345780144134,1,81.60278192968822
4.180170052234475,7.004638395665049,4,90.94866184338235
6.252905006657849,6.858471038028844,0,81.74785167521537
1.6996117326848634,6.390482131401717,2,65.212869926959
9.769553268995498,6.139357340537689,5,100.0
9.875896700316426,7.590000948715476,5,100.0
7.2834554261777065,6.557245355408654,4,100.0
5.824867297097083,6.437545632889193,0,80.14660020586143
3.78574854657695,5.076926197419307,3,83.36766192009995
8.324155177362538,6.023743482878469,1,95.81972321403624
7.162580552984913,6.140586856357571,1,94.96226706792977
2.463552454104022,6.196468342690702,1,70.6147183807234
9.198344660444583,6.740517107681997,3,100.0
8.402835186308522,6.600807640180635,5,100.0
9.548199219627316,6.823715278380334,0,100.0
7.531475575495239,7.294649784626385,3,100.0
6.520736763422109,7.43895721614828,1,94.6713889241509
4.76418732661557,7.154369228679483,4,91.37361904575117
9.39455635018612,7.866571087864804,2,100.0
8.794575005503674,5.054697748029085,3,100.0
1.4069680309557047,5.587333957050638,3,63.77672377470468
1.2373027704752682,5.0226886249344265,0,56.40376216560425
4.388170301902447,6.942424142463809,0,79.04844149627384
8.294979977036496,7.6940916468499605,3,100.0
9.8854851638345,5.730446889728897,1,100.0
2.3537520199317536,7.78110363438892,2,74.91746127387566
6.347176438169216,5.180802170868683,0,82.55009717241603
4.428017709679194,7.803308080416543,1,80.39308251548428
9.72922958033143,6.054868061718903,4,100.0
8.579070308221379,5.30426248534765,0,94.1578687438006
8.54495834240024,6.457615277558977,1,100.0
5.218238438154732,5.770329703161524,1,84.95700187994686
4.733375521038987,5.854618705885769,2,83.72849778956056
3.4606636473763563,5.92186989477886,2,76.0788318030576
1.507379469858344,7.4090776934979905,4,79.94892790675694
8.782501386295479,6.617483830025764,1,100.0
8.316109082170698,5.933923097468011,5,100.0
9.997459059575176,6.831001349932755,1,100.0
9.969731533665149,7.148452022669581,2,100.0
5.998885350423647,5.817872002200601,5,99.42986810146635
7.9208867366245945,6.240647304576054,0,90.19479085451614
9.502891568941852,5.365658280010843,0,95.2216079733951
8.646826516096702,5.543448048604041,3,100.0
3.226132915688779,7.043353561894948,2,74.15521876596169
5.054897217790842,5.544315043086881,3,87.91505917847472
2.162434736363455,6.575490151001181,5,78.49292775647281
9.586459245328502,7.127138785167298,2,100.0
6.455571710057921,5.320630769284231,4,95.01225478214513
3.0577852495311646,6.70193665888671,1,72.35959796277396
7.045306159652711,5.769688351104091,4,97.32789691614919
6.5631541641210625,7.888780625712739,5,100.0
4.223464462295564,6.450636940159774,2,78.75577953472052
2.022018329796661,7.417977649325474,5,83.27106000754571
7.044158760335196,6.6506796264687855,1,93.31250139363848
5.68276930813414,5.130237598564458,0,81.45413826193284
7.950865525620754,6.899454126782067,0,90.25758335924871
5.68147151000794,7.854210026619971,5,99.41070817999396
8.669633502866862,6.804835460438993,3,100.0
